symbol,side,order_type,time_in_force,original_quantity,price,average_price,order_status,order_last_filled_quantity,order_filled_accumulated_quantity,order_trade_time,usd_size
BABY,BUY,LIMIT,IOC,1326,0.0838651,0.0825900,FILLED,1326,1326,1745678269299,111.2051226
EPT,BUY,LIMIT,IOC,591,0.0107357,0.0105900,FILLED,591,591,1745678273311,6.3447987
LAYER,BUY,LIMIT,IOC,79.6,2.640042,2.617540,FILLED,12.4,79.6,1745678274376,210.1473432
DODOX,BUY,LIMIT,IOC,296,0.0534431,0.0524230,FILLED,296,296,1745678279565,15.8191576
LAYER,BUY,LIMIT,IOC,2.6,2.640918,2.602900,FILLED,2.6,2.6,1745678283586,6.866386800000001
IOST,BUY,LIMIT,IOC,1246,0.004127,0.004066,FILLED,1246,1246,1745678291421,5.1422419999999995
PIPPIN,BUY,LIMIT,IOC,23167,0.0181309,0.0178255,FILLED,3987,23167,1745678293145,420.0385603
DEEP,BUY,LIMIT,IOC,190,0.1674103,0.1650000,FILLED,190,190,1745678299224,31.807957000000002
LEVER,BUY,LIMIT,IOC,31859,0.0008398,0.0008249,FILLED,31859,31859,1745678300109,26.7551882
INIT,BUY,LIMIT,IOC,58,0.9203296,0.9117000,FILLED,58,58,1745678303048,53.3791168
LAYER,BUY,LIMIT,IOC,27.5,2.641735,2.631792,FILLED,12.7,27.5,1745678312351,72.64771250000001
LAYER,BUY,LIMIT,IOC,2.6,2.647217,2.629000,FILLED,2.6,2.6,1745678314065,6.8827642
GUN,SELL,LIMIT,IOC,3843,0.0568269,0.0573600,FILLED,1447,3843,1745678314566,218.3857767
LAYER,BUY,LIMIT,IOC,44.0,2.653880,2.630600,FILLED,44.0,44.0,1745678315131,116.77072
SYN,BUY,LIMIT,IOC,20,0.3419804,0.3369000,FILLED,20,20,1745678315240,6.839608
DOGE,BUY,LIMIT,IOC,436,0.182640,0.181740,FILLED,436,436,1745678315659,79.63104
LAYER,BUY,LIMIT,IOC,556.0,2.654930,2.631014,FILLED,30.5,556.0,1745678317370,1476.1410799999999
GRIFFAIN,BUY,LIMIT,IOC,9563,0.0643112,0.0638005,FILLED,10,9563,1745678324039,615.0080055999999
FARTCOIN,BUY,LIMIT,IOC,977.8,1.0290472,1.0188000,FILLED,977.8,977.8,1745678324039,1006.2023521599999
NEIROETH,SELL,LIMIT,IOC,5691,0.0745894,0.0753334,FILLED,33,5691,1745678324039,424.4882754
SUI,BUY,LIMIT,IOC,190.9,3.437511,3.403699,FILLED,83.3,190.9,1745678330311,656.2208499000001
WCT,BUY,LIMIT,IOC,2853,0.4319931,0.4279000,FILLED,910,2853,1745678344339,1232.4763143
SUI,BUY,LIMIT,IOC,2373.8,3.438071,3.404628,FILLED,198.6,2373.8,1745678346222,8161.292939800001
MEMEFI,BUY,LIMIT,IOC,4684,0.0028831,0.0028430,FILLED,4684,4684,1745678349080,13.5044404
BABY,BUY,LIMIT,IOC,233,0.0839416,0.0826500,FILLED,233,233,1745678352409,19.5583928
SUI,BUY,LIMIT,IOC,21.6,3.440181,3.408600,FILLED,21.6,21.6,1745678354068,74.3079096
SUI,BUY,LIMIT,IOC,7.0,3.442025,3.409500,FILLED,7.0,7.0,1745678355393,24.094175
HYPER,BUY,LIMIT,IOC,680,0.2156595,0.2138000,FILLED,680,680,1745678355593,146.64846
WCT,BUY,LIMIT,IOC,447,0.4323101,0.4282125,FILLED,56,447,1745678357406,193.2426147
OP,BUY,LIMIT,IOC,1271.4,0.8327325,0.8280000,FILLED,1224.4,1271.4,1745678358361,1058.7361005
HYPER,BUY,LIMIT,IOC,85,0.2158347,0.2140000,FILLED,85,85,1745678358400,18.3459495
ETH,BUY,LIMIT,IOC,0.027,1801.38,1794.44,FILLED,0.027,0.027,1745678358523,48.637260000000005
WCT,BUY,LIMIT,IOC,231,0.4325236,0.4282000,FILLED,231,231,1745678359203,99.9129516
WLDUSDC,BUY,LIMIT,IOC,435.0,1.0993487,1.0928368,FILLED,38.5,435.0,1745678359519,478.2166845
LEVER,BUY,LIMIT,IOC,660707,0.0008429,0.0008268,FILLED,142637,660707,1745678359589,556.9099303
WCT,BUY,LIMIT,IOC,1599,0.4326234,0.4284000,FILLED,443,1599,1745678362051,691.7648166
1000PEPE,BUY,LIMIT,IOC,20218,0.0092281,0.0091673,FILLED,20218,20218,1745678362501,186.57372579999998
SYN,BUY,LIMIT,IOC,611,0.3437045,0.3393764,FILLED,474,611,1745678366069,210.00344950000002
SYN,BUY,LIMIT,IOC,664,0.3439939,0.3391000,FILLED,540,664,1745678367582,228.4119496
BABY,BUY,LIMIT,IOC,498,0.0839614,0.0827100,FILLED,498,498,1745678368069,41.8127772
SYN,BUY,LIMIT,IOC,100,0.3445000,0.3395000,FILLED,100,100,1745678369328,34.449999999999996
VINE,BUY,LIMIT,IOC,1300,0.0377668,0.0370700,FILLED,1300,1300,1745678370378,49.09684000000001
WCT,BUY,LIMIT,IOC,136,0.4328225,0.4288000,FILLED,136,136,1745678375520,58.86386
IMX,BUY,LIMIT,IOC,18,0.6125,0.6038,FILLED,18,18,1745678377195,11.025
KAITO,BUY,LIMIT,IOC,4264.7,0.981178,0.971950,FILLED,212.2,4264.7,1745678379070,4184.4298166
PIPPIN,BUY,LIMIT,IOC,5757,0.0182021,0.0178700,FILLED,439,5757,1745678379358,104.78948969999999
ETH,BUY,LIMIT,IOC,0.048,1801.64,1794.48,FILLED,0.048,0.048,1745678380058,86.47872000000001
TRUMP,BUY,LIMIT,IOC,113.51,15.375045,15.237495,FILLED,37.85,113.51,1745678381373,1745.22135795
LUMIA,BUY,LIMIT,IOC,19.5,0.3885076,0.3849379,FILLED,7.4,19.5,1745678382352,7.5758982
ETH,BUY,LIMIT,IOC,0.273,1801.99,1795.00,FILLED,0.273,0.273,1745678382383,491.94327000000004
ETHUSDC,BUY,LIMIT,IOC,0.082,1802.67,1795.70,FILLED,0.082,0.082,1745678382586,147.81894000000003
BTC,BUY,LIMIT,IOC,0.002,94494.41,94120.00,FILLED,0.002,0.002,1745678382586,188.98882
ADA,BUY,LIMIT,IOC,71,0.71170,0.70830,FILLED,71,71,1745678382586,50.5307
SOL,BUY,LIMIT,IOC,0.73,149.5769,148.8800,FILLED,0.73,0.73,1745678382586,109.191137
XRPUSDC,BUY,LIMIT,IOC,92.4,2.2084,2.1977,FILLED,7.0,92.4,1745678382586,204.05616000000003
DODOX,BUY,LIMIT,IOC,8130,0.0534909,0.0524514,FILLED,11,8130,1745678383472,434.881017
ETH,BUY,LIMIT,IOC,0.240,1802.12,1795.00,FILLED,0.240,0.240,1745678383511,432.50879999999995
BABY,BUY,LIMIT,IOC,4663,0.0840000,0.0826900,FILLED,986,4663,1745678384124,391.692
ETH,BUY,LIMIT,IOC,0.016,1802.24,1795.07,FILLED,0.016,0.016,1745678385352,28.83584
1000PEPE,BUY,LIMIT,IOC,30615,0.0092344,0.0091757,FILLED,30615,30615,1745678386443,282.711156
HYPER,BUY,LIMIT,IOC,30,0.2163239,0.2143000,FILLED,30,30,1745678388283,6.489717000000001
SUIUSDC,BUY,LIMIT,IOC,121.3,3.446499,3.412220,FILLED,52.7,121.3,1745678389345,418.0603287
LAYER,BUY,LIMIT,IOC,184.3,2.659698,2.634719,FILLED,27.3,184.3,1745678391146,490.18234140000004
SUI,BUY,LIMIT,IOC,2364.5,3.445933,3.412907,FILLED,70.1,2364.5,1745678391571,8147.908578500001
FARTCOIN,BUY,LIMIT,IOC,182.1,1.0323343,1.0235000,FILLED,182.1,182.1,1745678392215,187.98807603
SYN,BUY,LIMIT,IOC,910,0.3454749,0.3407000,FILLED,763,910,1745678392218,314.382159
WCT,BUY,LIMIT,IOC,35,0.4334557,0.4293000,FILLED,35,35,1745678394243,15.1709495
SYN,BUY,LIMIT,IOC,316,0.3462522,0.3406066,FILLED,84,316,1745678394597,109.4156952
BABY,BUY,LIMIT,IOC,897,0.0841321,0.0829700,FILLED,897,897,1745678395063,75.4664937
SUI,BUY,LIMIT,IOC,2190.5,3.446872,3.413991,FILLED,174.0,2190.5,1745678395440,7550.373116
ETH,BUY,LIMIT,IOC,0.901,1802.38,1795.58,FILLED,0.730,0.901,1745678396421,1623.9443800000001
DOGE,BUY,LIMIT,IOC,2343,0.182905,0.182090,FILLED,1827,2343,1745678396504,428.546415
PIPPIN,BUY,LIMIT,IOC,14400,0.0182245,0.0179507,FILLED,1012,14400,1745678397058,262.43280000000004
BABY,BUY,LIMIT,IOC,200,0.0842270,0.0829400,FILLED,200,200,1745678397222,16.845399999999998
SUI,BUY,LIMIT,IOC,1.5,3.447784,3.415000,FILLED,1.5,1.5,1745678397467,5.171676
FARTCOIN,BUY,LIMIT,IOC,254.2,1.0321848,1.0237000,FILLED,53.5,254.2,1745678397523,262.38137616
WLD,BUY,LIMIT,IOC,57,1.1003702,1.0951000,FILLED,30,57,1745678397523,62.721101399999995
ALPACA,BUY,LIMIT,IOC,46,0.3094861,0.3012000,FILLED,46,46,1745678397523,14.2363606
ETH,BUY,LIMIT,IOC,0.114,1802.71,1795.68,FILLED,0.114,0.114,1745678397523,205.50894000000002
MOVE,BUY,LIMIT,IOC,24,0.2452438,0.2429000,FILLED,24,24,1745678398196,5.8858512
DOGE,BUY,LIMIT,IOC,751,0.182984,0.182040,FILLED,751,751,1745678398557,137.420984
INIT,BUY,LIMIT,IOC,460,0.9184714,0.9120332,FILLED,109,460,1745678399171,422.496844
HYPER,BUY,LIMIT,IOC,1984,0.2163175,0.2143000,FILLED,1538,1984,1745678399171,429.17392
SYN,BUY,LIMIT,IOC,181,0.3466706,0.3406000,FILLED,122,181,1745678400379,62.7473786
PIPPIN,BUY,LIMIT,IOC,138015,0.0182997,0.0179972,FILLED,20838,138015,1745678400487,2525.6330955
INIT,BUY,LIMIT,IOC,96,0.9206439,0.9134000,FILLED,96,96,1745678401045,88.3818144
NEAR,BUY,LIMIT,IOC,180,2.6095,2.5850,FILLED,180,180,1745678401136,469.71000000000004
THE,SELL,LIMIT,IOC,349.1,0.2943696,0.2973058,FILLED,294.5,349.1,1745678401331,102.76442736000001
SYN,BUY,LIMIT,IOC,63,0.3467548,0.3407000,FILLED,63,63,1745678401390,21.8455524
SUI,BUY,LIMIT,IOC,48.6,3.449088,3.418000,FILLED,48.6,48.6,1745678402092,167.6256768
INIT,BUY,LIMIT,IOC,111,0.9220152,0.9131000,FILLED,111,111,1745678402330,102.3436872
ONDO,BUY,LIMIT,IOC,2.7,1.0132209,1.0037000,FILLED,2.7,2.7,1745678402411,2.7356964300000004
AAVE,BUY,LIMIT,IOC,0.4,168.078,166.490,FILLED,0.2,0.4,1745678402504,67.2312
YFI,BUY,LIMIT,IOC,0.031,5547.4,5467.0,FILLED,0.016,0.031,1745678403475,171.96939999999998
MEMEFI,BUY,LIMIT,IOC,89788,0.0028992,0.0028590,FILLED,55083,89788,1745678411129,260.31336960000004
SYN,SELL,LIMIT,IOC,733,0.3342471,0.3363675,FILLED,149,733,1745678412146,245.00312430000002
SYN,SELL,LIMIT,IOC,17,0.3323950,0.3370000,FILLED,17,17,1745678415557,5.650715
INIT,BUY,LIMIT,IOC,1082,0.9225406,0.9144158,FILLED,172,1082,1745678416268,998.1889292000001
TRUMP,BUY,LIMIT,IOC,8.48,15.400002,15.266000,FILLED,8.48,8.48,1745678417454,130.59201696000002
INIT,BUY,LIMIT,IOC,722,0.9229628,0.9141000,FILLED,194,722,1745678417458,666.3791416
DEEP,BUY,LIMIT,IOC,20000,0.1678201,0.1656457,FILLED,8,20000,1745678418285,3356.402
XRP,BUY,LIMIT,IOC,25.6,2.2076,2.1968,FILLED,25.6,25.6,1745678419176,56.514559999999996
TRUMP,BUY,LIMIT,IOC,0.54,15.417719,15.272000,FILLED,0.54,0.54,1745678419176,8.32556826
TRUMPUSDC,BUY,LIMIT,IOC,6.83,15.420723,15.286000,FILLED,6.83,6.83,1745678420141,105.32353809
TRUMP,BUY,LIMIT,IOC,6.20,15.420216,15.278000,FILLED,6.20,6.20,1745678421299,95.6053392
SYS,BUY,LIMIT,IOC,138,0.0478734,0.0472100,FILLED,138,138,1745678421453,6.606529200000001
SUI,BUY,LIMIT,IOC,217.2,3.450345,3.416900,FILLED,217.2,217.2,1745678422060,749.414934
TRUMP,BUY,LIMIT,IOC,65.94,15.425850,15.284333,FILLED,21.63,65.94,1745678422397,1017.180549
TRUMP,BUY,LIMIT,IOC,0.35,15.446741,15.295000,FILLED,0.35,0.35,1745678424111,5.40635935
HYPER,BUY,LIMIT,IOC,155,0.2167269,0.2150000,FILLED,155,155,1745678425142,33.5926695
TRUMP,BUY,LIMIT,IOC,132.86,15.448406,15.286000,FILLED,82.08,132.86,1745678425735,2052.4752211600003
SUI,BUY,LIMIT,IOC,292.3,3.451038,3.418500,FILLED,292.3,292.3,1745678425735,1008.7384074
ARC,BUY,LIMIT,IOC,2093,0.0633966,0.0624900,FILLED,967,2093,1745678426156,132.6890838
SUI,BUY,LIMIT,IOC,164.7,3.451847,3.418600,FILLED,164.7,164.7,1745678427137,568.5192009
ARC,BUY,LIMIT,IOC,3277,0.0634718,0.0624506,FILLED,830,3277,1745678427412,207.99708859999998
DOGEUSDC,BUY,LIMIT,IOC,1366,0.183007,0.182180,FILLED,1366,1366,1745678427418,249.987562
HYPER,BUY,LIMIT,IOC,4344,0.2170752,0.2151000,FILLED,2830,4344,1745678428150,942.9746688
FIS,BUY,LIMIT,IOC,137,0.2043038,0.2024575,FILLED,11,137,1745678428193,27.989620600000002
INIT,BUY,LIMIT,IOC,6,0.9241825,0.9163000,FILLED,6,6,1745678437312,5.545095
HYPER,BUY,LIMIT,IOC,11674,0.2169727,0.2151000,FILLED,3586,11674,1745678438115,2532.9392998
BSW,BUY,LIMIT,IOC,35078,0.0344402,0.0338027,FILLED,4655,35078,1745678438116,1208.0933355999998
INIT,BUY,LIMIT,IOC,2021,0.9253172,0.9169838,FILLED,290,2021,1745678442290,1870.0660612
TRUMP,BUY,LIMIT,IOC,1.28,15.442008,15.288000,FILLED,1.28,1.28,1745678442587,19.76577024
INIT,BUY,LIMIT,IOC,59,0.9263641,0.9176000,FILLED,59,59,1745678445110,54.6554819
INIT,BUY,LIMIT,IOC,7,0.9266334,0.9183000,FILLED,7,7,1745678449287,6.4864338
DEGO,BUY,LIMIT,IOC,309.7,2.3933405,2.3722602,FILLED,129.7,309.7,1745678450129,741.21755285
INIT,BUY,LIMIT,IOC,731,0.9268875,0.9186555,FILLED,81,731,1745678451179,677.5547625
ETH,BUY,LIMIT,IOC,14.034,1801.69,1794.45,FILLED,3.768,14.034,1745678452122,25284.91746
INIT,BUY,LIMIT,IOC,1411,0.9269825,0.9185084,FILLED,132,1411,1745678452386,1307.9723075000002
BCH,BUY,LIMIT,IOC,2.200,362.35,360.45,FILLED,0.744,2.200,1745678453274,797.1700000000001
SUI,BUY,LIMIT,IOC,12.2,3.453645,3.419900,FILLED,12.2,12.2,1745678454144,42.134468999999996
TRUMP,BUY,LIMIT,IOC,19.89,15.460524,15.309682,FILLED,16.57,19.89,1745678456058,307.50982236
TRUMP,BUY,LIMIT,IOC,10.76,15.462378,15.321000,FILLED,10.76,10.76,1745678458063,166.37518727999998
SUI,BUY,LIMIT,IOC,137.9,3.455662,3.424100,FILLED,137.9,137.9,1745678459374,476.5357898
DEEP,BUY,LIMIT,IOC,290,0.1682670,0.1659100,FILLED,290,290,1745678459409,48.79743
DEGO,BUY,LIMIT,IOC,14.5,2.3958797,2.3738000,FILLED,14.5,14.5,1745678461063,34.74025565
NKN,SELL,LIMIT,IOC,347,0.03992,0.04068,FILLED,347,347,1745678461446,13.852239999999998
SUI,BUY,LIMIT,IOC,2183.3,3.458263,3.425400,FILLED,2183.3,2183.3,1745678463556,7550.425607900001
ARC,BUY,LIMIT,IOC,102,0.0636479,0.0625600,FILLED,102,102,1745678464340,6.492085799999999
SUI,BUY,LIMIT,IOC,12.5,3.458755,3.425700,FILLED,12.5,12.5,1745678465403,43.2344375
DEGO,BUY,LIMIT,IOC,3.1,2.3972752,2.3802000,FILLED,3.1,3.1,1745678466518,7.431553120000001
INIT,SELL,LIMIT,IOC,2881,0.9052225,0.9139290,FILLED,71,2881,1745678466572,2607.9460225000003
HYPER,BUY,LIMIT,IOC,6815,0.2172788,0.2153000,FILLED,1511,6815,1745678467239,1480.755022
DEGO,BUY,LIMIT,IOC,22.7,2.3976888,2.3809000,FILLED,19.8,22.7,1745678468339,54.42753576
SUI,BUY,LIMIT,IOC,4.2,3.459471,3.426500,FILLED,4.2,4.2,1745678468554,14.5297782
INIT,SELL,LIMIT,IOC,38,0.9045941,0.9136000,FILLED,36,38,1745678469464,34.374575799999995
DEGO,BUY,LIMIT,IOC,10.8,2.4025447,2.3803000,FILLED,10.8,10.8,1745678470295,25.94748276
SUI,BUY,LIMIT,IOC,32.3,3.461090,3.427000,FILLED,32.3,32.3,1745678470475,111.793207
INIT,SELL,LIMIT,IOC,45,0.9032514,0.9100200,FILLED,12,45,1745678474200,40.646313
WIF,BUY,LIMIT,IOC,362.6,0.6547810,0.6482000,FILLED,362.6,362.6,1745678476441,237.42359059999998
INIT,SELL,LIMIT,IOC,30,0.9018946,0.9097000,FILLED,30,30,1745678477081,27.056838
DOGE,BUY,LIMIT,IOC,110,0.183120,0.182210,FILLED,110,110,1745678477285,20.1432
SWARMS,BUY,LIMIT,IOC,2278,0.0314574,0.0311739,FILLED,370,2278,1745678478183,71.65995720000001
LINK,BUY,LIMIT,IOC,34.70,14.906,14.838,FILLED,34.70,34.70,1745678479134,517.2382
SUI,BUY,LIMIT,IOC,52.2,3.461658,3.432800,FILLED,52.2,52.2,1745678479412,180.6985476
BTC,BUY,LIMIT,IOC,0.010,94552.66,94180.00,FILLED,0.010,0.010,1745678480050,945.5266
BEL,SELL,LIMIT,IOC,12936,0.39409,0.40174,FILLED,475,12936,1745678480209,5097.94824
ALPACA,BUY,LIMIT,IOC,336,0.3071549,0.2977700,FILLED,17,336,1745678480209,103.20404640000001
SYS,BUY,LIMIT,IOC,2800,0.0479481,0.0472720,FILLED,932,2800,1745678480297,134.25468
LTC,BUY,LIMIT,IOC,2.112,86.67,86.24,FILLED,2.112,2.112,1745678480414,183.04704
ETH,BUY,LIMIT,IOC,0.016,1802.78,1795.61,FILLED,0.016,0.016,1745678480422,28.84448
KAVA,BUY,LIMIT,IOC,126.0,0.4662,0.4596,FILLED,126.0,126.0,1745678480445,58.7412
INIT,SELL,LIMIT,IOC,363,0.9009781,0.9081581,FILLED,87,363,1745678480461,327.0550503
SUI,BUY,LIMIT,IOC,8063.1,3.467654,3.432529,FILLED,392.9,8063.1,1745678480568,27960.0409674
DEGO,BUY,LIMIT,IOC,71.5,2.4083543,2.3907000,FILLED,71.5,71.5,1745678481102,172.19733245
DEGO,BUY,LIMIT,IOC,148.4,2.4109281,2.3923342,FILLED,52.9,148.4,1745678482169,357.78173004
FARTCOIN,BUY,LIMIT,IOC,55.1,1.0329134,1.0232000,FILLED,55.1,55.1,1745678482306,56.91352834
SUI,BUY,LIMIT,IOC,695.3,3.463992,3.432557,FILLED,398.8,695.3,1745678482556,2408.5136376
GRT,BUY,LIMIT,IOC,249,0.10331,0.10179,FILLED,249,249,1745678483068,25.72419
ENA,BUY,LIMIT,IOC,169,0.3605602,0.3571000,FILLED,169,169,1745678484238,60.9346738
CRV,BUY,LIMIT,IOC,134.9,0.666,0.662,FILLED,134.9,134.9,1745678484238,89.8434
TAO,BUY,LIMIT,IOC,0.465,345.00,341.58,FILLED,0.026,0.465,1745678484238,160.425
ARC,BUY,LIMIT,IOC,514,0.0639261,0.0627200,FILLED,250,514,1745678484246,32.8580154
SUI,BUY,LIMIT,IOC,134.4,3.467056,3.435700,FILLED,134.4,134.4,1745678485139,465.9723264
DEGO,BUY,LIMIT,IOC,25.6,2.4126986,2.3886000,FILLED,9.2,25.6,1745678485524,61.76508416000001
SUI,BUY,LIMIT,IOC,444.3,3.467966,3.441443,FILLED,319.4,444.3,1745678486144,1540.8172938
SUI,BUY,LIMIT,IOC,9.1,3.469833,3.439000,FILLED,9.1,9.1,1745678487153,31.5754803
SUI,BUY,LIMIT,IOC,19.1,3.471987,3.435900,FILLED,0.5,19.1,1745678489211,66.31495170000001
FIS,SELL,LIMIT,IOC,179,0.1996924,0.2014300,FILLED,104,179,1745678491449,35.744939599999995
ALPACA,SELL,LIMIT,IOC,124,0.2862595,0.2950000,FILLED,124,124,1745678495094,35.496178
SWELL,BUY,LIMIT,IOC,26376,0.0121007,0.0120100,FILLED,4563,26376,1745678500146,319.1680632
BSV,BUY,LIMIT,IOC,16.3,41.43047,40.84000,FILLED,6.7,16.3,1745678500179,675.3166610000001
ALPACA,SELL,LIMIT,IOC,342,0.2850183,0.2904526,FILLED,251,342,1745678501206,97.4762586
ALPACA,SELL,LIMIT,IOC,249,0.2842194,0.2906724,FILLED,189,249,1745678502490,70.7706306
1000BONKUSDC,BUY,LIMIT,IOC,163643,0.0183957,0.0182314,FILLED,194,163643,1745678503067,3010.3275351
ENA,BUY,LIMIT,IOC,509,0.3606874,0.3572000,FILLED,509,509,1745678507394,183.5898866
SUI,BUY,LIMIT,IOC,27.0,3.473234,3.442264,FILLED,17.3,27.0,1745678509175,93.77731800000001
BAND,BUY,LIMIT,IOC,16.4,0.8703,0.8577,FILLED,16.4,16.4,1745678510105,14.272919999999997
1000PEPE,BUY,LIMIT,IOC,9908,0.0092476,0.0091838,FILLED,9908,9908,1745678512619,91.6252208
SUI,BUY,LIMIT,IOC,89.6,3.474900,3.440200,FILLED,58.0,89.6,1745678513373,311.35103999999995
BTC,BUY,LIMIT,IOC,0.014,94565.43,94205.30,FILLED,0.014,0.014,1745678515054,1323.91602
ETH,BUY,LIMIT,IOC,0.413,1803.05,1795.89,FILLED,0.241,0.413,1745678515054,744.6596499999999
DOGE,BUY,LIMIT,IOC,4640,0.183173,0.182290,FILLED,4640,4640,1745678515250,849.92272
ADA,BUY,LIMIT,IOC,12258,0.71269,0.70930,FILLED,12258,12258,1745678516096,8736.15402
ETH,BUY,LIMIT,IOC,5.929,1803.07,1795.90,FILLED,0.940,5.929,1745678516461,10690.40203
SYN,SELL,LIMIT,IOC,1136,0.3297048,0.3341380,FILLED,381,1136,1745678517302,374.5446528
APT,BUY,LIMIT,IOC,444.7,5.65949,5.60507,FILLED,175.8,444.7,1745678517515,2516.7752029999997
ENA,BUY,LIMIT,IOC,17417,0.3608315,0.3573642,FILLED,4738,17417,1745678517515,6284.6022355000005
SUI,BUY,LIMIT,IOC,4602.2,3.474909,3.439242,FILLED,381.2,4602.2,1745678517515,15992.226199799998
VINE,BUY,LIMIT,IOC,600,0.0379624,0.0372200,FILLED,438,600,1745678519120,22.77744
HBAR,BUY,LIMIT,IOC,16228,0.19411,0.19222,FILLED,1220,16228,1745678519265,3150.01708
LTC,BUY,LIMIT,IOC,1.174,86.72,86.29,FILLED,1.174,1.174,1745678520533,101.80927999999999
OP,BUY,LIMIT,IOC,26.5,0.8349798,0.8302000,FILLED,26.5,26.5,1745678523152,22.126964700000002
TRUMP,SELL,LIMIT,IOC,28.95,15.078739,15.226000,FILLED,28.95,28.95,1745678530091,436.52949405
SYN,BUY,LIMIT,IOC,374,0.3404913,0.3360000,FILLED,374,374,1745678540292,127.3437462
SWELL,BUY,LIMIT,IOC,33386,0.0122056,0.0121100,FILLED,33386,33386,1745678546372,407.4961616
SYN,BUY,LIMIT,IOC,6612,0.3418375,0.3380491,FILLED,596,6612,1745678549243,2260.22955
CETUS,SELL,LIMIT,IOC,2526,0.1882931,0.1900033,FILLED,2019,2526,1745678560150,475.6283706
TRUMP,SELL,LIMIT,IOC,170.69,15.062568,15.199000,FILLED,14.71,170.69,1745678560316,2571.02973192
SYN,BUY,LIMIT,IOC,345,0.3436838,0.3388052,FILLED,18,345,1745678577251,118.570911
SYN,BUY,LIMIT,IOC,672,0.3438337,0.3390000,FILLED,672,672,1745678579102,231.05624640000002
LUMIA,SELL,LIMIT,IOC,109.1,0.3787884,0.3821000,FILLED,82.2,109.1,1745678590148,41.32581444
SWELL,BUY,LIMIT,IOC,24604,0.0122436,0.0121300,FILLED,24604,24604,1745678592614,301.24153440000003
WCT,BUY,LIMIT,IOC,2534,0.4341624,0.4300000,FILLED,1264,2534,1745678594173,1100.1675216
SYN,BUY,LIMIT,IOC,25,0.3476993,0.3431000,FILLED,25,25,1745678604082,8.6924825
SWELL,BUY,LIMIT,IOC,1222,0.0122698,0.0121600,FILLED,1222,1222,1745678604213,14.9936956
SYN,BUY,LIMIT,IOC,323,0.3478857,0.3427000,FILLED,223,323,1745678605283,112.36708110000001
INIT,SELL,LIMIT,IOC,64,0.8987518,0.9080000,FILLED,64,64,1745678636406,57.5201152
SYN,SELL,LIMIT,IOC,730,0.3353016,0.3394387,FILLED,44,730,1745678636483,244.77016799999998
SWELL,BUY,LIMIT,IOC,159449,0.0123272,0.0123272,FILLED,159449,159449,1745678644043,1965.5597128
SWELL,BUY,LIMIT,IOC,41493,0.0123497,0.0123100,FILLED,178,41493,1745678645161,512.4261021
SWELL,BUY,LIMIT,IOC,29701,0.0123523,0.0123000,FILLED,19282,29701,1745678646337,366.8756623
ALPACA,SELL,LIMIT,IOC,1267,0.2836725,0.2920667,FILLED,407,1267,1745678648199,359.4130575
INIT,SELL,LIMIT,IOC,192,0.8973045,0.9058000,FILLED,186,192,1745678648427,172.282464
INIT,SELL,LIMIT,IOC,14,0.8963340,0.9030000,FILLED,14,14,1745678655405,12.548676
CETUS,BUY,LIMIT,IOC,186,0.1935584,0.1918300,FILLED,186,186,1745678656272,36.0018624
INIT,SELL,LIMIT,IOC,229,0.8958401,0.9017248,FILLED,172,229,1745678658297,205.1473829
INIT,SELL,LIMIT,IOC,287,0.8941295,0.9022000,FILLED,287,287,1745678660322,256.6151665
INIT,SELL,LIMIT,IOC,78,0.8936020,0.9032000,FILLED,78,78,1745678661467,69.700956
ALPACA,SELL,LIMIT,IOC,306,0.2827951,0.2912400,FILLED,141,306,1745678684232,86.53530060000001
WCT,BUY,LIMIT,IOC,76,0.4350294,0.4310000,FILLED,76,76,1745678695059,33.0622344
ALPACA,SELL,LIMIT,IOC,145,0.2822987,0.2903200,FILLED,145,145,1745678695267,40.9333115
ALPACA,SELL,LIMIT,IOC,31,0.2818836,0.2903500,FILLED,31,31,1745678696333,8.7383916
INIT,BUY,LIMIT,IOC,2364,0.9156596,0.9072439,FILLED,264,2364,1745678700371,2164.6192944
INIT,BUY,LIMIT,IOC,31,0.9161774,0.9078000,FILLED,31,31,1745678701443,28.401499400000002
WCT,BUY,LIMIT,IOC,100,0.4353127,0.4314000,FILLED,100,100,1745678704475,43.53127
INIT,BUY,LIMIT,IOC,31,0.9180770,0.9102000,FILLED,31,31,1745678713160,28.460387
INIT,BUY,LIMIT,IOC,141,0.9192543,0.9102000,FILLED,141,141,1745678716254,129.61485629999999
SUI,SELL,LIMIT,IOC,709.1,3.391080,3.422200,FILLED,487.2,709.1,1745678726032,2404.614828
MEMEFI,BUY,LIMIT,IOC,25290,0.0028923,0.0028560,FILLED,25290,25290,1745678726462,73.146267
INIT,SELL,LIMIT,IOC,17,0.8970046,0.9068000,FILLED,17,17,1745678730860,15.249078200000001
WCT,BUY,LIMIT,IOC,51,0.4357333,0.4314000,FILLED,51,51,1745678734390,22.2223983
SYN,SELL,LIMIT,IOC,52,0.3304834,0.3352000,FILLED,52,52,1745678743512,17.1851368
WCT,BUY,LIMIT,IOC,5125,0.4358385,0.4317000,FILLED,5125,5125,1745678745582,2233.6723125000003
INIT,SELL,LIMIT,IOC,496,0.8941628,0.9039768,FILLED,15,496,1745678746179,443.5047488
MEMEFI,BUY,LIMIT,IOC,73306,0.0028995,0.0028590,FILLED,66220,73306,1745678748232,212.550747
